id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
TuRPkrvAut11wfz1N3Sm7Q,levain-bakery-new-york-5,Levain Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/m6FtgnkVz6iMDKysLOYw8g/o.jpg,False,https://www.yelp.com/biz/levain-bakery-new-york-5?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,518,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 40.781532, 'longitude': -73.979286}",[],$$,"{'address1': '351 Amsterdam Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['351 Amsterdam Ave', 'New York, NY 10024']}",+19174643782,(917) 464-3782,2371.272642616464
6Ct7OeTRn4caY9g0swFBsw,la-contenta-new-york,La Contenta,https://s3-media2.fl.yelpcdn.com/bphoto/FwZAyPgdKdPGQ8aAGKh3-w/o.jpg,False,https://www.yelp.com/biz/la-contenta-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,738,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 40.71873, 'longitude': -73.98691}","['pickup', 'delivery']",$$,"{'address1': '102 Norfolk St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['102 Norfolk St', 'New York, NY 10002']}",+12124324180,(212) 432-4180,4662.3743595723645
1LIptXhtDh58vAA-QPFL4w,cask-bar-and-kitchen-new-york,Cask Bar & Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/CshY4h5dQck2Giin-TZa6Q/o.jpg,False,https://www.yelp.com/biz/cask-bar-and-kitchen-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1346,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.745414, 'longitude': -73.979004}","['pickup', 'restaurant_reservation', 'delivery']",$$,"{'address1': '167 E 33rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['167 E 33rd St', 'New York, NY 10016']}",+12123004924,(212) 300-4924,1646.3310367000029
7xV4gzrgaOgQYtPC3FBZig,pylos-new-york,Pylos,https://s3-media1.fl.yelpcdn.com/bphoto/gQdXP4qPNl1IVCWRcH6M4Q/o.jpg,False,https://www.yelp.com/biz/pylos-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1116,"[{'alias': 'greek', 'title': 'Greek'}]",4.5,"{'latitude': 40.72608, 'longitude': -73.98415}","['pickup', 'delivery']",$$$,"{'address1': '128 E 7th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['128 E 7th St', 'New York, NY 10009']}",+12124730220,(212) 473-0220,3822.3594488099825
LsITU8KVYMhV_fatv84wWA,mighty-quinns-barbeque-new-york,Mighty Quinn's Barbeque,https://s3-media3.fl.yelpcdn.com/bphoto/m5s9mIn8YTJhGrVCrCieJA/o.jpg,False,https://www.yelp.com/biz/mighty-quinns-barbeque-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1743,"[{'alias': 'bbq', 'title': 'Barbeque'}]",4.0,"{'latitude': 40.727574, 'longitude': -73.988623}","['pickup', 'delivery']",$$,"{'address1': '103 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['103 2nd Ave', 'New York, NY 10003']}",+12126773733,(212) 677-3733,3728.337969436029
RemvTpxalDjSew5HwmNzUQ,the-dead-rabbit-new-york,The Dead Rabbit,https://s3-media2.fl.yelpcdn.com/bphoto/_4T5R0HHhASROheby-TXDA/o.jpg,False,https://www.yelp.com/biz/the-dead-rabbit-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1563,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.70329, 'longitude': -74.01102}",[],$$,"{'address1': '30 Water St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['30 Water St', 'New York, NY 10004']}",+16464227906,(646) 422-7906,6897.4382330922945
JeCtYANe0eqW8xe1SN3lWg,turntable-chicken-jazz-new-york-2,Turntable Chicken Jazz,https://s3-media2.fl.yelpcdn.com/bphoto/UIs7MTEVI2CblymwkC_TWg/o.jpg,False,https://www.yelp.com/biz/turntable-chicken-jazz-new-york-2?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,2011,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 40.74828, 'longitude': -73.98649}",[],$$,"{'address1': '20 W 33rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['20 W 33rd St', 'New York, NY 10001']}",+12127149700,(212) 714-9700,1493.070509409077
OLSSJIp8pu5UlugTF7tuHA,ootoya-chelsea-new-york,Ootoya Chelsea,https://s3-media2.fl.yelpcdn.com/bphoto/W8ZWQDEq3e9FjiRZwRNRNg/o.jpg,False,https://www.yelp.com/biz/ootoya-chelsea-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1390,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'hotpot', 'title': 'Hot Pot'}]",4.0,"{'latitude': 40.738767, 'longitude': -73.992778}","['pickup', 'restaurant_reservation']",$$,"{'address1': '8 W 18th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['8 W 18th St', 'New York, NY 10011']}",+12122550018,(212) 255-0018,2671.0038243019103
TcuWyuZAORVnQBPCMNbTgw,beyond-sushi-new-york-4,Beyond Sushi,https://s3-media3.fl.yelpcdn.com/bphoto/Rb8rNbwY-jiWK89saTiYUw/o.jpg,False,https://www.yelp.com/biz/beyond-sushi-new-york-4?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,672,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'kosher', 'title': 'Kosher'}, {'alias': 'salad', 'title': 'Salad'}]",4.5,"{'latitude': 40.76331, 'longitude': -73.97717}","['pickup', 'delivery']",$$,"{'address1': '62 W 56th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['62 W 56th St', 'New York, NY 10019']}",+16469645097,(646) 964-5097,359.1072254954082
oe8GEFE4QLFAKt87y7zcgA,very-fresh-noodles-new-york,Very Fresh Noodles,https://s3-media3.fl.yelpcdn.com/bphoto/62nOxnKOKR4LAuBkgNBy1Q/o.jpg,False,https://www.yelp.com/biz/very-fresh-noodles-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,970,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,"{'latitude': 40.7423387008486, 'longitude': -74.00625}",[],$$,"{'address1': '425 W 15th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['425 W 15th St', 'New York, NY 10011']}",,,3068.397827131836
XEugUtbw4rRmGr9S1XA-aQ,alta-new-york,Alta,https://s3-media1.fl.yelpcdn.com/bphoto/aUWGUNBLw-mbQZOzJ9-Pdw/o.jpg,False,https://www.yelp.com/biz/alta-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1894,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'spanish', 'title': 'Spanish'}]",4.0,"{'latitude': 40.7345163811398, 'longitude': -73.9983369619683}",['restaurant_reservation'],$$$,"{'address1': '64 W 10th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['64 W 10th St', 'New York, NY 10011']}",+12125057777,(212) 505-7777,3310.2795176581812
mIhqKMgru4002wfrVW-Gfw,chikalicious-dessert-bar-new-york-3,ChikaLicious Dessert Bar,https://s3-media1.fl.yelpcdn.com/bphoto/Pd-rhbnq6CvQ6TH9zi6o1g/o.jpg,False,https://www.yelp.com/biz/chikalicious-dessert-bar-new-york-3?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1315,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 40.729664, 'longitude': -73.98631817}",[],$$,"{'address1': '203 E 10th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['203 E 10th St', 'New York, NY 10003']}",+12129959511,(212) 995-9511,3453.924891444464
DJSLGbSqCJ1W8ma3LFlMuw,patzeria-perfect-pizza-new-york,Patzeria Perfect Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/w62on7rHWF6ZNTVy6M6RuQ/o.jpg,False,https://www.yelp.com/biz/patzeria-perfect-pizza-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1599,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'diners', 'title': 'Diners'}]",4.0,"{'latitude': 40.7594653910395, 'longitude': -73.9867857052142}","['delivery', 'pickup']",$,"{'address1': '231 W 46th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['231 W 46th St', 'New York, NY 10036']}",+12125757646,(212) 575-7646,702.7904373056693
yN5rHxaIZMk6KFrbDNgZgA,lukes-lobster-upper-east-side-new-york,Luke's Lobster Upper East Side,https://s3-media1.fl.yelpcdn.com/bphoto/3tKTggoDk8cj0QBseU_sMg/o.jpg,False,https://www.yelp.com/biz/lukes-lobster-upper-east-side-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1143,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7747308470083, 'longitude': -73.9545491922026}","['delivery', 'pickup']",$$,"{'address1': '242 E 81st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['242 E 81st St', 'New York, NY 10028']}",+12122494241,(212) 249-4241,2583.3709816797864
J9UA6rzI5WW_cDGjwDnF5g,tsurutontan-udon-noodle-brasserie-new-york,Tsurutontan Udon Noodle Brasserie,https://s3-media2.fl.yelpcdn.com/bphoto/NiLS1TtkFaMtd92KWLRDDQ/o.jpg,False,https://www.yelp.com/biz/tsurutontan-udon-noodle-brasserie-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1833,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]",4.0,"{'latitude': 40.73678, 'longitude': -73.9910699}","['delivery', 'pickup']",$$,"{'address1': '21 E 16th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['21 E 16th St', 'New York, NY 10003']}",+12129891000,(212) 989-1000,2810.1154146782123
AgAkUVLN_axMY-bzbNCfCw,yuca-bar-new-york,Yuca Bar,https://s3-media4.fl.yelpcdn.com/bphoto/jP2eHFr9p6EOzDOFh7es3A/o.jpg,False,https://www.yelp.com/biz/yuca-bar-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1774,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.7262, 'longitude': -73.9836}","['delivery', 'pickup']",$$,"{'address1': '111 Avenue A', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['111 Avenue A', 'New York, NY 10009']}",+12129829533,(212) 982-9533,3796.638433106717
BPZfuPvSxCfoppU4lPFm0Q,domodomo-new-york-new-york-3,DOMODOMO - New York,https://s3-media2.fl.yelpcdn.com/bphoto/6pJRtg2Mm7lpYWMu4dsflg/o.jpg,False,https://www.yelp.com/biz/domodomo-new-york-new-york-3?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1074,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,"{'latitude': 40.72803, 'longitude': -74.00167}",['restaurant_reservation'],$$$,"{'address1': '140 W Houston St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['140 W Houston St', 'New York, NY 10012']}",+16467070301,(646) 707-0301,4071.068977725724
qZyHpLB9QVTWbHReujNfcg,big-gay-ice-cream-shop-new-york,Big Gay Ice Cream Shop,https://s3-media3.fl.yelpcdn.com/bphoto/ceFYzxk5G9za_KUZrenP-Q/o.jpg,False,https://www.yelp.com/biz/big-gay-ice-cream-shop-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1985,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 40.7264, 'longitude': -73.98411}",[],$,"{'address1': '125 E 7th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['125 E 7th St', 'New York, NY 10009']}",+12125339333,(212) 533-9333,3785.634313417205
q1uIqB8PvyCCX8TajaRYBg,the-little-owl-new-york-2,The Little Owl,https://s3-media3.fl.yelpcdn.com/bphoto/xyIuY-yj5MsTqC5KtDQqDQ/o.jpg,False,https://www.yelp.com/biz/the-little-owl-new-york-2?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1258,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,"{'latitude': 40.7323808291402, 'longitude': -74.0053009986877}",[],$$$,"{'address1': '90 Bedford St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['90 Bedford St', 'New York, NY 10014']}",+12127414695,(212) 741-4695,3830.9841270024376
d7Asc4q2ImoPlA_BhfroTQ,kesté-pizza-and-vino-new-york-5,Kesté Pizza & Vino,https://s3-media2.fl.yelpcdn.com/bphoto/1SFjigJy_ZdYJnPap5-P0A/o.jpg,False,https://www.yelp.com/biz/kest%C3%A9-pizza-and-vino-new-york-5?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1405,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 40.73154, 'longitude': -74.00293}","['delivery', 'pickup']",$$,"{'address1': '271 Bleecker St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['271 Bleecker St', 'New York, NY 10014']}",+12122431500,(212) 243-1500,3796.7708751686846
-jYxfK6Q1k84uUCag83Fqg,num-pang-kitchen-new-york-6,Num Pang Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/qSDBAgovFpaMD5aOSfX_Hw/o.jpg,False,https://www.yelp.com/biz/num-pang-kitchen-new-york-6?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1400,"[{'alias': 'cambodian', 'title': 'Cambodian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 40.73396, 'longitude': -73.99312}","['delivery', 'pickup']",$$,"{'address1': '28 E 12th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['28 E 12th St', 'New York, NY 10003']}",+16467910439,(646) 791-0439,3171.5108604490288
QHYqNQhQ8NVK0RX68Y4PuQ,levain-bakery-new-york-3,Levain Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/BEwzWz8_qEuSs55oKi2i0Q/o.jpg,False,https://www.yelp.com/biz/levain-bakery-new-york-3?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,711,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.5,"{'latitude': 40.8049739, 'longitude': -73.9551513}",[],$$,"{'address1': '2167 Frederick Douglass Blvd', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['2167 Frederick Douglass Blvd', 'New York, NY 10026']}",+19174643789,(917) 464-3789,5356.7835924524
lynQoI3w_pzYfHGeuUU-Qg,shu-jiao-fu-zhou-cuisine-restaurant-new-york,Shu Jiao Fu Zhou Cuisine Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/EV10p_mweh7C1qjrLUJePw/o.jpg,False,https://www.yelp.com/biz/shu-jiao-fu-zhou-cuisine-restaurant-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,826,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.5,"{'latitude': 40.7184290357839, 'longitude': -73.9916928979573}",['pickup'],$,"{'address1': '118 Eldridge St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['118 Eldridge St', 'New York, NY 10002']}",+12126252532,(212) 625-2532,4777.464312021897
bEXTA_Gwo2oVg4gnFd9fNA,ai-fiori-new-york,Ai Fiori,https://s3-media1.fl.yelpcdn.com/bphoto/H88_SHG7RAD_IB8T5G8NPA/o.jpg,False,https://www.yelp.com/biz/ai-fiori-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1250,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'french', 'title': 'French'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.7500752, 'longitude': -73.9837835}",[],$$$$,"{'address1': '400 5th Ave', 'address2': 'Ste 2', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['400 5th Ave', 'Ste 2', 'New York, NY 10018']}",+12126138660,(212) 613-8660,1212.1243387087184
kxykwx5qTWBhlMh18MQ82Q,lukes-lobster-fidi-new-york,Luke's Lobster FiDi,https://s3-media2.fl.yelpcdn.com/bphoto/C5NV5lfsLo2nJDkx3Or9ig/o.jpg,False,https://www.yelp.com/biz/lukes-lobster-fidi-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1151,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.5,"{'latitude': 40.7046213003984, 'longitude': -74.0107793876969}","['delivery', 'pickup']",$$,"{'address1': '26 S William St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['26 S William St', 'New York, NY 10004']}",+12127471700,(212) 747-1700,6753.596592026581
2n01u4yKfIrWuOzRVvIZmw,crif-dogs-new-york,Crif Dogs,https://s3-media1.fl.yelpcdn.com/bphoto/-Z4LFNX5oN5AoHF6PV0qqA/o.jpg,False,https://www.yelp.com/biz/crif-dogs-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,2095,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.727157, 'longitude': -73.983718}","['delivery', 'pickup']",$,"{'address1': '113 Saint Marks Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['113 Saint Marks Pl', 'New York, NY 10009']}",+12126142728,(212) 614-2728,3704.655195304859
GtfhGhWmr1kQ4EnFTlwg7w,by-chloe-new-york-32,by CHLOE,https://s3-media4.fl.yelpcdn.com/bphoto/ZhSQpEI-TfCIIbfKlvxyzA/o.jpg,False,https://www.yelp.com/biz/by-chloe-new-york-32?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1662,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.0,"{'latitude': 40.729219, 'longitude': -74.001021}","['delivery', 'pickup']",$$,"{'address1': '185 Bleecker St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['185 Bleecker St', 'New York, NY 10012']}",+12122908000,(212) 290-8000,3934.2618033178214
sSSV7G16yUijp-Peq4fmsA,benjamin-steakhouse-new-york-2,Benjamin Steakhouse,https://s3-media2.fl.yelpcdn.com/bphoto/oUIyAzVkPd7iViLZG1oq2A/o.jpg,False,https://www.yelp.com/biz/benjamin-steakhouse-new-york-2?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1188,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.7518, 'longitude': -73.97896}",['delivery'],$$$$,"{'address1': '52 E 41st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['52 E 41st St', 'New York, NY 10017']}",+12122979177,(212) 297-9177,936.4949303466705
uBGjcW-GuYy_qSvMykuISA,pommes-frites-new-york-2,Pommes Frites,https://s3-media3.fl.yelpcdn.com/bphoto/_uAEWyOIvDbs6IjaQTsh-w/o.jpg,False,https://www.yelp.com/biz/pommes-frites-new-york-2?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,894,"[{'alias': 'belgian', 'title': 'Belgian'}, {'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'poutineries', 'title': 'Poutineries'}]",4.5,"{'latitude': 40.730022, 'longitude': -74.000152}","['delivery', 'pickup']",$,"{'address1': '128 Macdougal St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['128 Macdougal St', 'New York, NY 10012']}",+12126741234,(212) 674-1234,3819.032568625143
hk3ohp_A4L4UgWTexDxf_Q,gallaghers-steakhouse-new-york,Gallaghers Steakhouse,https://s3-media1.fl.yelpcdn.com/bphoto/5Vq76A_SH0pHQdR3F6tvpw/o.jpg,False,https://www.yelp.com/biz/gallaghers-steakhouse-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1173,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 40.762876, 'longitude': -73.983837}",[],$$$,"{'address1': '228 W 52nd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['228 W 52nd St', 'New York, NY 10019']}",+12125865000,(212) 586-5000,538.1223167061654
VnjcxOUuZAeJMiDIU-7hUQ,churrascaria-plataforma-new-york-3,Churrascaria Plataforma,https://s3-media4.fl.yelpcdn.com/bphoto/lOLa7C2K-bf8rmeXQh2SAA/o.jpg,False,https://www.yelp.com/biz/churrascaria-plataforma-new-york-3?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1356,"[{'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,"{'latitude': 40.76202, 'longitude': -73.98765}",[],$$$$,"{'address1': '316 W 49th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['316 W 49th St', 'New York, NY 10019']}",+12122450505,(212) 245-0505,797.7710379683207
