id,alias,name,url,review_count,rating,modified_category,cuisine,transactions,price,phone,display_phone,distance,Accepts Reservations?,Delivers?,Pickup service?,latitude,longitude,zipcode,have I been?
BPErPpKSNluwcjbKRgze3w,xian-famous-foods-new-york-38,Xi'an Famous Foods,https://www.yelp.com/biz/xian-famous-foods-new-york-38?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,508,4,restaurant,chinese,[],1$,,,2406.947791,NaN,NaN,NaN,40.77197, -73.95452},10075,no
8EBOj5bMglNI-jRIQvf6wg,cheese-grille-new-york,Cheese Grille,https://www.yelp.com/biz/cheese-grille-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,566,4,restaurant,american,"['pickup', 'delivery']",2$,12124609383,(212) 460-9383,4344.476153,0,1,1,40.7219115, -73.9886709},10002,no
Pfjb9Rn5Th7R-pLXVARwlA,jin-ramen-west-harlem-new-york,Jin Ramen - West Harlem,https://www.yelp.com/biz/jin-ramen-west-harlem-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1060,4,restaurant,ramen,"['restaurant_reservation', 'pickup', 'delivery']",2$,16465592862,(646) 559-2862,6365.516939,1,1,1,40.8154774, -73.9587672},10027,no
MauzeeZM7S-wUk_G98Ybrg,mei-li-wah-bakery-new-york,Mei Li Wah Bakery,https://www.yelp.com/biz/mei-li-wah-bakery-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1018,4,restaurant,bakery,[],1$,12129667866,(212) 966-7866,5229.227846,NaN,NaN,NaN,40.7155758, -73.9979585},10013,no
tRIHhPKryUZ56SfIz6mLiA,angelos-coal-oven-pizzeria-new-york,Angelo's Coal Oven Pizzeria,https://www.yelp.com/biz/angelos-coal-oven-pizzeria-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,872,4,restaurant,pizza,"['pickup', 'delivery']",2$,12123334333,(212) 333-4333,523.5492387,0,1,1,40.76492, -73.97794},10019,no
trEnFaHqRkJqtjRvzx7PsQ,dafni-greek-taverna-new-york,Dafni Greek Taverna,https://www.yelp.com/biz/dafni-greek-taverna-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,948,4,restaurant,greek,"['pickup', 'delivery']",2$,12123151010,(212) 315-1010,1067.280545,0,1,1,40.75788, -73.99092},10036,no
abNHO9-xlCsv31gghCUuxw,zutto-japanese-american-pub-new-york-2,Zutto Japanese American Pub,https://www.yelp.com/biz/zutto-japanese-american-pub-new-york-2?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,881,4,Bar,Bar,"['pickup', 'delivery']",2$,12122333287,(212) 233-3287,5309.422085,0,1,1,40.71847, -74.00903},10013,no
BEuZGvNlbM4tXq7YICyM6w,luannes-wild-ginger-all-asian-vegan-new-york,LuAnne's Wild Ginger All-Asian Vegan,https://www.yelp.com/biz/luannes-wild-ginger-all-asian-vegan-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,642,4,restaurant,asianfusion,"['pickup', 'delivery']",2$,12129661883,(212) 966-1883,4672.97018,0,1,1,40.7204631, -73.9964956},10013,no
RqCMsa0IuHWhML0BEjW8_w,boulud-sud-new-york,Boulud Sud,https://www.yelp.com/biz/boulud-sud-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,743,4,restaurant,mediterranean,[],3$,12125951313,(212) 595-1313,1321.506892,NaN,NaN,NaN,40.77186142, -73.9816256082283},10023,yes
SyvC0s3y0ZrtnLbwnvw7tw,tim-ho-wan-new-york-2,Tim Ho Wan,https://www.yelp.com/biz/tim-ho-wan-new-york-2?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1692,3.5,restaurant,chinese,[],2$,12122282800,(212) 228-2800,3326.885949,NaN,NaN,NaN,40.73168, -73.99007},10003,no
DI_FoHY84hfzTWwlzF76aw,benito-one-new-york,Benito One,https://www.yelp.com/biz/benito-one-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,710,4,restaurant,italian,[],2$,12122269171,(212) 226-9171,4731.918971,NaN,NaN,NaN,40.72001885, -73.9969412164592},10013,no
rQpO1Eie_zmeAOQ9s-T0sQ,hole-in-the-wall-new-york-2,Hole in the Wall,https://www.yelp.com/biz/hole-in-the-wall-new-york-2?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,545,4.5,restaurant,breakfast_brunch,[],2$,12126029991,(212) 602-9991,6197.851538,NaN,NaN,NaN,40.70837, -74.00563},10038,no
SF2G4QfcSV03sMCSsv5s2g,the-cellar-new-york,The Cellar,https://www.yelp.com/biz/the-cellar-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,663,4,bar,bar,[],2$,12124663340,(212) 466-3340,2551.077282,NaN,NaN,NaN,40.73889, -73.9897},10003,no
kIm0oeOaVfC9-2flLPVklA,patrizias-pizza-and-pasta-new-york,Patrizia's Pizza and Pasta,https://www.yelp.com/biz/patrizias-pizza-and-pasta-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,573,4,restaurant,pizza,"['delivery', 'pickup']",2$,12125979999,(212) 597-9999,2253.605786,0,1,1,40.7398415, -73.9792862},10016,no
TmEPtynTP1qoTqwUbGKyGw,ladurée-soho-new-york-2,Ladurée SoHo,https://www.yelp.com/biz/ladur%C3%A9e-soho-new-york-2?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1467,3.5,restaurant,dessert,[],3$,16463927868,(646) 392-7868,4466.466935,NaN,NaN,NaN,40.7243939, -74.0024885117088},10012,no
vscYK65F_MUH8WqACKSdog,the-musket-room-new-york,The Musket Room,https://www.yelp.com/biz/the-musket-room-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,455,4.5,restaurant,american,[],3$,12122190764,(212) 219-0764,4237.780027,NaN,NaN,NaN,40.72392, -73.99378},10012,no
bZQryeTD6hIsT6lSUxzSSw,hanoi-house-new-york,Hanoi House,https://www.yelp.com/biz/hanoi-house-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,482,4,restaurant,vietnamese,[],2$,12129955010,(212) 995-5010,3716.802811,NaN,NaN,NaN,40.72698, -73.98357},10009,no
dXK2R-3ECPqXVgjvGlV8Cw,zibetto-espresso-bar-new-york,Zibetto Espresso Bar,https://www.yelp.com/biz/zibetto-espresso-bar-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,424,4.5,restaurant,Coffee shop,"['delivery', 'pickup']",1$,16467070505,(646) 707-0505,419.2000132,0,1,1,40.76392328, -73.9776043465576},10019,no
JWLRT0dkdaC7AHtYapWbGw,pasticceria-rocco-new-york,Pasticceria Rocco,https://www.yelp.com/biz/pasticceria-rocco-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1013,4,restaurant,bakery,"['delivery', 'pickup']",2$,12122426031,(212) 242-6031,3847.231292,0,1,1,40.73083, -74.00265},10014,no
#NAME?,ten-degrees-bar-new-york,Ten Degrees Bar,https://www.yelp.com/biz/ten-degrees-bar-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,825,4,bar,bar,[],2$,12123588600,(212) 358-8600,3721.938121,NaN,NaN,NaN,40.72692, -73.98342},10009,no
kr_Wu5m0P-AEghraNqXeTA,ikinari-steak-east-village-new-york,Ikinari Steak East Village,https://www.yelp.com/biz/ikinari-steak-east-village-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,770,4,restaurant,steak,"['delivery', 'pickup', 'restaurant_reservation']",2$,19173883546,(917) 388-3546,3397.567739,1,1,1,40.73088, -73.98968},10003,yes
Ti-957LNURM0Gy2CXIbQOw,hummus-kitchen-new-york,Hummus Kitchen,https://www.yelp.com/biz/hummus-kitchen-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,776,4,restaurant,mideastern,"['delivery', 'pickup', 'restaurant_reservation']",2$,12123333009,(212) 333-3009,917.5336411,1,1,1,40.76427, -73.98797},10019,no
KxK58KNpMw9A-gnysr6I5w,sams-fried-ice-cream-new-york-3,Sam's Fried Ice Cream,https://www.yelp.com/biz/sams-fried-ice-cream-new-york-3?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,300,4.5,restaurant,dessert,[],1$,16468337538,(646) 833-7538,5055.914684,NaN,NaN,NaN,40.71582461, -73.9914940147472},10002,no
NMVRHrkdp68twl4CWo1I5A,marseille-new-york,Marseille,https://www.yelp.com/biz/marseille-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,894,4,restaurant,french,[],3$,12123332323,(212) 333-2323,1085.566284,NaN,NaN,NaN,40.759806, -73.991378},10036,no
X8yEmEDD9ZTkHoIRFqzcRw,osamil-new-york,Osamil,https://www.yelp.com/biz/osamil-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,408,4,restaurant,korean,[],2$,12123004713,(212) 300-4713,1617.821998,NaN,NaN,NaN,40.74697, -73.9864},10001,no
AKHA6ZU8uM3vmLwH2hqH_A,loring-place-new-york-2,Loring Place,https://www.yelp.com/biz/loring-place-new-york-2?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,401,4.5,restaurant,american,[],3$,12123881831,(212) 388-1831,3424.212165,NaN,NaN,NaN,40.73299408, -73.9975357055664},10011,no
oAFaJmLbqnpgIqHP2YAywg,the-campbell-new-york,The Campbell,https://www.yelp.com/biz/the-campbell-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,889,4,bar,bar,[],3$,12122971781,(212) 297-1781,847.3855683,NaN,NaN,NaN,40.752758, -73.977914},10017,no
nFszVPUX4tj-oarjfBO0nw,klong-new-york,Klong,https://www.yelp.com/biz/klong-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1093,3.5,restaurant,thai,"['delivery', 'pickup']",2$,12125059955,(212) 505-9955,3521.924016,0,1,1,40.729507, -73.989181},10003,no
m86CNmYThtzzWB3nPnrhbg,emily-west-village-new-york,Emily - West Village,https://www.yelp.com/biz/emily-west-village-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,611,4,restaurant,pizza,[],2$,19179356434,(917) 935-6434,4035.514252,NaN,NaN,NaN,40.72933007, -74.0038400073579},10014,no
XOnspIaW6mYVmrvgqOaYSQ,lolos-seafood-shack-new-york,Lolo's Seafood Shack,https://www.yelp.com/biz/lolos-seafood-shack-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,680,4,restaurant,seafood,"['delivery', 'pickup', 'restaurant_reservation']",2$,16466493356,(646) 649-3356,5318.097617,1,1,1,40.80486, -73.95567},10026,no
scjoZtbTQHi35xhAlUm2iQ,l-adresse-new-york,L'ADRESSE,https://www.yelp.com/biz/l-adresse-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,598,4,restaurant,american,['restaurant_reservation'],2$,12122212510,(212) 221-2510,905.5305297,1,0,0,40.75403, -73.98539},10018,yes
VzHdgvEv9bx9RVrNbhsmQw,little-pie-company-new-york,Little Pie Company,https://www.yelp.com/biz/little-pie-company-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,689,4,restaurant,bakery,[],2$,18778727437,(877) 872-7437,1252.11632,NaN,NaN,NaN,40.75949, -73.99332},10036,no
goqTQ4tOD-asC_ZJBW9l7w,patsys-italian-restaurant-new-york,Patsy's Italian Restaurant,https://www.yelp.com/biz/patsys-italian-restaurant-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,905,4,restaurant,italian,[],3$,12122473491,(212) 247-3491,699.1592552,NaN,NaN,NaN,40.76553, -73.98274},10019,no
nrxSzq-VxLqD7aFkE4SH3Q,cocoron-new-york-2,Cocoron,https://www.yelp.com/biz/cocoron-new-york-2?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,634,4,restaurant,japanese,[],2$,12129660800,(212) 966-0800,4614.183021,NaN,NaN,NaN,40.7207236, -73.9953191},10012,no
uaFHoq-a5XqxF-bsOK9_Qg,real-kung-fu-little-steamed-buns-ramen-new-york-2,Real Kung Fu Little Steamed Buns Ramen,https://www.yelp.com/biz/real-kung-fu-little-steamed-buns-ramen-new-york-2?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1003,3.5,restaurant,chinese,"['delivery', 'pickup']",2$,19173882555,(917) 388-2555,717.9748878,0,1,1,40.76162866, -73.9868181646996},10019,no
i6RhqnCJ_oUfTu5LikGXUg,dun-huang-east-village-new-york-8,Dun Huang - East Village,https://www.yelp.com/biz/dun-huang-east-village-new-york-8?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,328,4.5,restaurant,chinese,"['delivery', 'pickup', 'restaurant_reservation']",2$,12122543817,(212) 254-3817,3330.049161,1,1,1,40.73081, -73.98568},10003,no
Z-hDHjP4Eza6BA4G97tzVA,blvd-bistro-new-york,BLVD Bistro,https://www.yelp.com/biz/blvd-bistro-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,842,4,restaurant,american,"['delivery', 'pickup', 'restaurant_reservation']",2$,12126786200,(212) 678-6200,5269.427639,1,1,1,40.80438, -73.9558},10026,no
GBWMJJ4_rDWqiXJ7AvHAOg,15-east-restaurant-new-york,15 East Restaurant,https://www.yelp.com/biz/15-east-restaurant-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,632,4,restaurant,japanese,[],4$,12126470015,(212) 647-0015,2882.747485,NaN,NaN,NaN,40.7363799, -73.99213},10003,no
MlsidvbvzPNmxTo7n83uiA,lady-m-cake-boutique-new-york-2,Lady M Cake Boutique,https://www.yelp.com/biz/lady-m-cake-boutique-new-york-2?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,495,4,restaurant,dessert,[],2$,12124522222,(212) 452-2222,573.9211443,NaN,NaN,NaN,40.764427, -73.974562},10019,yes
bb4TLfMexv3XPy864A09ug,h-and-h-bagels-new-york-6,H&H Bagels,https://www.yelp.com/biz/h-and-h-bagels-new-york-6?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,778,4,restaurant,bagel,"['delivery', 'pickup']",1$,12127347441,(212) 734-7441,2566.524849,0,1,1,40.77444, -73.95447},10028,no
geNwD4ySIwA732eK2CvDZw,b-squared-new-york,B Squared,https://www.yelp.com/biz/b-squared-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,433,4.5,restaurant,italian,[],2$,16463623171,(646) 362-3171,1033.41613,NaN,NaN,NaN,40.7615509, -73.9906616},10036,no
dYWjNK07igws9jFNgQmhng,rosa-mexicano-new-york-3,Rosa Mexicano,https://www.yelp.com/biz/rosa-mexicano-new-york-3?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1470,3.5,restaurant,mexican,"['delivery', 'pickup']",2$,12125333350,(212) 533-3350,2643.237601,0,1,1,40.7382, -73.99083},10003,no
REDWyPG0UJc5u8iU8mP6Hw,rocco-steakhouse-new-york,Rocco Steakhouse,https://www.yelp.com/biz/rocco-steakhouse-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,342,4.5,restaurant,steak,"['delivery', 'pickup']",3$,12126969660,(212) 696-9660,1928.486714,0,1,1,40.7438607, -73.9861214},10016,no
6ujYWjs1FTksvuVxuzjUYA,almond-new-york,Almond,https://www.yelp.com/biz/almond-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1027,4,restaurant,american,['pickup'],2$,12122287557,(212) 228-7557,2399.552494,0,0,1,40.74008179, -73.9887542724609},10010,no
ytYVlCkrzcAxxUcbT4NTgA,juice-vitality-new-york,Juice Vitality,https://www.yelp.com/biz/juice-vitality-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,173,5,restaurant,juice bars and smoothies,"['delivery', 'pickup']",1$,12124770071,(212) 477-0071,3421.360504,0,1,1,40.72966, -73.9834},10009,no
yrXECkTezsI0Twgalc7M-A,bolivian-llama-party-new-york-7,Bolivian Llama Party,https://www.yelp.com/biz/bolivian-llama-party-new-york-7?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,344,4.5,restaurant,latin,"['delivery', 'pickup']",1$,13473955481,(347) 395-5481,839.6218646,0,1,1,40.694983, -73.991036},10019,no
6GwOwhHPW8YCSfaOtM-55Q,vandal-new-york,Vandal,https://www.yelp.com/biz/vandal-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1432,3.5,restaurant,american,"['delivery', 'pickup']",3$,12124000199,(212) 400-0199,4533.735572,0,1,1,40.72104, -73.99326},10002,no
BOz0qTUMtAfljd3Vn1rerQ,pado-new-york,Pado,https://www.yelp.com/biz/pado-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,282,4.5,restaurant,japanese,"['delivery', 'pickup', 'restaurant_reservation']",2$,16464766101,(646) 476-6101,3263.927576,1,1,1,40.7314, -73.98589},10003,no
7VqMGK9uwi0vKqOjdKyIUA,catch-nyc-new-york,Catch NYC,https://www.yelp.com/biz/catch-nyc-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,2280,3.5,restaurant,asianfusion,"['delivery', 'pickup']",3$,12123925978,(212) 392-5978,3230.586577,0,1,1,40.740234, -74.006342},10014,no
p2zm0HnXZkI2yCAuYLb45g,thai-market-new-york,Thai Market,https://www.yelp.com/biz/thai-market-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,988,4,restaurant,thai,[],2$,12122804575,(212) 280-4575,4706.906472,NaN,NaN,NaN,40.80132, -73.96529},10025,no
rEbwps11tIERRkwQrIXQog,hakkasan-new-york,Hakkasan,https://www.yelp.com/biz/hakkasan-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,912,3.5,restaurant,chinese,[],3$,12127761818,(212) 776-1818,981.452353,NaN,NaN,NaN,40.758619, -73.989961},10036,no
d_TC6Om2EBTzHVm_lCgNtg,great-ny-noodle-town-new-york,Great NY Noodle Town,https://www.yelp.com/biz/great-ny-noodle-town-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,1311,3.5,restaurant,chinese,[],1$,12123490923,(212) 349-0923,5262.794875,NaN,NaN,NaN,40.71503638, -73.9971172437072},10013,no
pHfsXEPHkGXkmGo-PbwB6w,keki-modern-cakes-new-york,Keki Modern Cakes,https://www.yelp.com/biz/keki-modern-cakes-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,566,4,restaurant,bakery,"['delivery', 'pickup']",2$,16468632094,(646) 863-2094,5131.676224,0,1,1,40.71656, -73.99822},10013,no
xHBpwGzxxbC3vTahHWdABg,perk-kafe-new-york,Perk Kafe,https://www.yelp.com/biz/perk-kafe-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,387,4.5,restaurant,coffee shop,[],1$,12126867375,(212) 686-7375,1389.843287,NaN,NaN,NaN,40.74776474, -73.9770407671092},10016,no
9_CEU7Wmvmwlyvqr-PJD6w,ofrenda-new-york,Ofrenda,https://www.yelp.com/biz/ofrenda-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,956,4,restaurant,mexican,"['delivery', 'pickup']",2$,12129242305,(212) 924-2305,3547.395792,0,1,1,40.73391, -74.00242},10014,no
NGcz0alNBJVnirAL-r8K9g,hot-n-juicy-crawfish-new-york-3,Hot N Juicy Crawfish,https://www.yelp.com/biz/hot-n-juicy-crawfish-new-york-3?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,491,4.5,restaurant,southern,[],2$,16466829492,(646) 682-9492,3014.479582,NaN,NaN,NaN,40.73950993, -74.0016006497376},10011,no
0GftSP2dRwEzujkv2VKIgA,wok-wok-new-york,Wok Wok,https://www.yelp.com/biz/wok-wok-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,925,4,restaurant,chinese,"['delivery', 'pickup']",2$,19173883627,(917) 388-3627,5413.112866,0,1,1,40.71406, -73.99883},10013,no
tNTXNCUta735nGb0nfSrKQ,the-casbah-halal-cart-new-york,The Casbah - Halal Cart,https://www.yelp.com/biz/the-casbah-halal-cart-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,259,4.5,restaurant,halal,[],1$,13476955322,(347) 695-5322,1527.763974,NaN,NaN,NaN,40.77373719, -73.9817136526108},10023,no
6qnWAPjJ7UER4QLCtotyBw,amor-y-amargo-new-york,Amor y Amargo,https://www.yelp.com/biz/amor-y-amargo-new-york?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,462,4,bar,bar,[],2$,12126146818,(212) 614-6818,3865.473442,NaN,NaN,NaN,40.72572, -73.98428},10009,no
oyyubJoK0VZ2V3a5sVJULg,natsumi-new-york-3,Natsumi,https://www.yelp.com/biz/natsumi-new-york-3?adjust_creative=OJeUxoKF_oD4FLEYuIdDbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OJeUxoKF_oD4FLEYuIdDbg,844,4,restaurant,sushi,"['delivery', 'pickup']",3$,12122582988,(212) 258-2988,592.4212059,0,1,1,40.76174, -73.98503},10019,no
